Country,latitude,longitude,SiteBdDetected,SppDet,SppTested
United States,37.965,-119.272,N,0,1
United States,37.9673637888,-122.718080099,N,0,1
United States,37.969749557,-122.732302872,D,1,1
United States,37.9699999999999,-119.34,D,1,1
United States,37.9703489191,-122.73428179,D,2,2
United States,37.9704087411,-122.732846984,D,1,1
United States,37.970556,-119.345,D,1,1
United States,37.9729561231,-122.73537682,D,1,2
United States,37.9742881457,-122.726718496,N,0,2
United States,37.9751032217,-122.728400649,D,1,1
United States,37.9927950142,-122.752548497,D,1,1
United States,37.9932405391,-122.754380618,N,0,1
United States,37.9982470822,-122.76079908,N,0,3
United States,38.0024072427,-122.726295054,D,1,1
United States,38.0030565043,-122.750611713,D,3,3
United States,38.0039230139,-122.759755425,D,1,1
United States,38.0096405409,-122.736315546,D,1,2
United States,38.0140830846,-122.739990706,D,2,2
United States,38.01527319,-122.774721974,D,2,2
United States,38.0154795517,-122.774242859,D,2,2
United States,38.0165336101,-122.769443347,D,2,2
United States,38.0166180807,-122.775743172,D,1,1
United States,38.0172937283,-122.775581608,D,2,2
United States,38.0172950069,-122.776242379,D,1,1
United States,38.0180888545,-122.771990442,D,1,2
United States,38.0185299999999,-119.57455,D,1,1
United States,38.0200040621,-122.778957059,D,1,2
United States,38.0274069411,-122.78554339,N,0,1
United States,38.0279947559,-122.781781538,D,2,2
United States,38.031190301,-122.784461201,D,1,2
United States,38.0313449521,-122.79014678,D,1,1
United States,38.0314982925,-122.79021471,D,2,2
United States,38.0322909375,-122.789950355,D,1,2
United States,38.0337432465,-122.790641299,D,1,1
United States,38.0357853866,-122.788572868,D,1,2
United States,38.0458099245,-122.77544865,D,1,1
United States,38.0463174453,-122.796474899,D,3,3
United States,38.0468773681,-122.78708199,D,1,2
United States,38.0471699323,-122.799504215,N,0,1
United States,38.0480873274,-122.788309396,D,1,1
United States,38.0515623627,-122.801372855,D,1,2
United States,38.0522306109,-122.802134714,D,1,1
United States,38.054269348,-122.778283705,D,1,1
United States,38.0550937268,-122.795265046,D,2,2
United States,38.0556331759,-122.794522626,D,2,2
United States,38.057671146,-122.800296172,N,0,2
United States,38.0581318973,-122.785783959,D,2,2
United States,38.0588695105,-122.810825706,N,0,1
United States,38.0592796161,-122.792437732,D,2,2
United States,38.059523232,-122.808270585,D,1,1
United States,38.0617978307,-122.810327951,D,1,1
United States,38.0647454743,-122.799912061,D,1,2
United States,38.07607,-119.81594,D,1,1
United States,38.0783135184,-122.585593193,D,2,2
United States,38.161,-119.699,D,1,1
United States,38.162222,-119.698055999999,D,1,1
United States,38.168056,-119.698611,D,1,1
United States,38.177,-119.672,D,1,1
United States,38.4172579999999,-122.588685,D,1,1
United States,38.490239,-119.857836,D,1,1
United States,38.5958299999999,-119.8875,D,1,1
United States,38.7387799999999,-120.02247,N,0,1
United States,38.80397,-120.028049999999,N,0,1
United States,38.8272699999999,-119.9432,D,1,3
United States,38.8426899999999,-120.09413,N,0,2
United States,39.0485899999999,-122.665539999999,D,1,1
United States,39.0743599999999,-120.185239999999,N,0,1
United States,39.128227,-123.625823,N,0,1
United States,39.249836,-121.795807999999,N,0,1
United States,39.988219,-121.091911999999,N,0,1
United States,40.0661849999999,-122.567214,N,0,1
United States,40.066228,-122.578941,N,0,2
United States,40.129303,-121.493094,D,1,1
United States,40.2244579999999,-121.412661,D,1,1
United States,40.2935889999999,-124.330602,N,0,1
United States,40.569099,-120.827440999999,N,0,1
United States,40.5886179999999,-122.540229999999,D,1,1
United States,40.599001,-121.594654,N,0,1
United States,40.661025,-122.634373,D,1,1
United States,40.661583,-122.930122999999,N,0,1
United States,40.6632719999999,-121.667953,D,1,1
United States,40.6824319999999,-124.196305,D,1,1
United States,40.7049999999999,-122.840999999999,D,1,1
United States,40.70539,-122.84164,D,1,1
United States,40.7065309999999,-122.835370999999,N,0,1
United States,40.751676,-123.060334999999,D,1,1
United States,40.7876639999999,-123.11963,N,0,1
United States,40.840425,-123.558612,N,0,1
United States,40.9227929999999,-122.882341999999,D,1,1
United States,40.9594939999999,-122.905638999999,D,1,1
United States,40.9919,-124.113,D,1,1
United States,40.997069,-122.920281,D,1,1
United States,41.0292219999999,-123.631578,N,0,1
United States,41.043964,-122.9679,D,1,1
United States,41.048814,-122.810723,N,0,1
United States,41.051994,-121.754594,D,1,1
United States,41.10051,-122.46122,N,0,1
United States,41.1439639999999,-122.756889,D,1,1
United States,41.192,-122.504,N,0,1
United States,41.2019,-122.768589,D,1,1
United States,41.219037,-122.500054,D,1,1
United States,41.2220999999999,-124.104,D,1,1
United States,41.2787,-124.031,N,0,1
United States,41.2866,-124.090999999999,D,1,1
United States,41.3181999999999,-124.042,D,1,1
United States,41.3562,-124.069999999999,D,1,1
United States,41.4016999999999,-124.065,N,0,1
United States,41.4386999999999,-124.062,N,0,1
United States,41.453885,-120.486902,N,0,1
United States,41.457118,-120.235367,N,0,1
United States,41.6939789999999,-123.902418,D,1,1
United States,41.6991,-124.142,N,0,1
United States,41.7539999999999,-124.188,N,0,1
United States,41.7864,-124.229,D,1,1
United States,41.8029999999999,-124.205,N,0,1
United States,41.80521,-123.302075,N,0,1
United States,41.8504569999999,-123.205916,N,0,1
United States,41.979536,-121.806117,N,0,1
United States,41.9976699999999,-121.817852,N,0,1
United States,34.6943899999999,-105.69515,D,2,3
United States,37.76095,-103.51485,D,1,2
United States,38.03862,-103.18978,N,0,2
United States,38.07464,-104.76079,N,0,2
United States,38.14518,-103.50906,N,0,1
United States,38.40592,-105.16198,N,0,1
United States,38.8289899999999,-103.47807,N,0,1
United States,38.8503699999999,-107.98515,N,0,1
United States,38.9352,-103.43145,N,0,2
United States,39.02957,-108.6241,N,0,2
United States,39.0441999999999,-108.02992,D,1,1
United States,39.05677,-103.47984,N,0,1
United States,39.12771,-103.47991,D,1,2
United States,39.6090799999999,-102.22553,N,0,2
United States,40.0730599999999,-105.23222,D,1,1
United States,40.08368,-102.27472,N,0,2
United States,40.08556,-105.21889,D,1,1
United States,40.10047,-104.3891,N,0,3
United States,40.1731699999999,-106.68334,N,0,1
United States,40.2745,-104.2894,D,1,2
United States,40.31606,-105.85884,D,2,2
United States,40.3280999999999,-105.861099999999,D,2,2
United States,40.3864,-106.59053,D,1,1
United States,40.3864,-106.59053,D,1,1
United States,40.39589,-105.85717,N,0,1
United States,40.4155599999999,-105.023889999999,D,1,1
United States,40.4670899999999,-106.00248,N,0,1
United States,40.4744499999999,-106.83017,D,1,1
United States,40.47858,-105.99709,N,0,1
United States,40.5061499999999,-105.60111,D,1,1
United States,40.52787,-106.03736,D,1,1
United States,40.52787,-106.03736,N,0,1
United States,40.57119,-106.59824,N,0,1
United States,40.57229,-105.84296,D,1,1
United States,40.58122,-105.14067,N,0,2
United States,40.5955999999999,-106.60521,D,1,1
United States,40.5955999999999,-106.60521,D,1,1
United States,40.5955999999999,-106.60521,N,0,1
United States,40.60907,-106.60944,N,0,1
United States,40.6248399999999,-106.27735,D,2,2
United States,40.73055,-105.86521,D,1,1
United States,40.7687,-104.75088,N,0,1
United States,40.7717099999999,-107.12983,D,1,1
United States,40.7717099999999,-107.12983,D,1,1
United States,40.8520899999999,-106.72105,D,1,1
United States,40.85231,-106.71762,D,1,1
United States,40.85342,-106.709509999999,D,1,1
United States,40.941,-106.60503,N,0,1
United States,40.9515699999999,-106.58481,D,1,1
United States,40.97964,-106.59728,N,0,1
United States,40.97977,-106.59757,N,0,1
United States,40.9798699999999,-106.59741,N,0,1
United States,40.97999,-106.59716,D,1,1
United States,41.2199999999999,-92.59,D,1,1
United States,29.286,-82.845,D,1,1
United States,29.326,-82.772,D,1,1
United States,29.516,-82.876,D,2,2
United States,29.542,-81.837,D,1,2
United States,30.248,-85.005,N,0,1
United States,30.259,-84.972,N,0,1
United States,30.3843,-81.4980999999999,N,0,4
United States,30.516,-87.322,D,1,2
United States,30.7,-86.576,D,1,1
United States,30.789,-85.756,N,0,2
United States,30.8279199999999,-83.0043299999999,N,0,2
United States,30.8281099999999,-83.00342,N,0,4
United States,30.8582,-81.452797,N,0,1
United States,30.98572,-83.8798599999999,N,0,5
United States,31.00925,-83.54864,N,0,1
United States,31.4244999999999,-84.4493599999999,N,0,1
United States,31.4465299999999,-83.05292,N,0,2
United States,31.474056,-83.7661099999999,N,0,2
United States,31.52033,-82.7627499999999,N,0,2
United States,31.58489,-84.26439,N,0,2
United States,31.8485799999999,-83.9928299999999,N,0,1
United States,32.0335299999999,-84.88975,N,0,2
United States,32.0484399999999,-84.33717,N,0,2
United States,32.1737499999999,-84.2115799999999,N,0,1
United States,32.3053099999999,-84.58347,N,0,3
United States,32.43692,-84.0213899999999,N,0,1
United States,32.56964,-84.2814699999999,N,0,2
United States,32.62492,-84.4296099999999,N,0,3
United States,32.7028099999999,-84.2721399999999,N,0,3
United States,32.8380009999999,-83.6024019999999,N,0,11
United States,32.88492,-84.67259,D,1,5
United States,32.94342,-84.51828,N,0,6
United States,32.9498099999999,-84.5157499999999,N,0,9
United States,32.9682499999999,-84.51542,N,0,2
United States,33.06906,-81.62636,N,0,1
United States,33.1145799999999,-84.52742,N,0,1
United States,33.2369399999999,-82.29864,D,1,4
United States,33.24072,-81.9468099999999,N,0,2
United States,33.4103599999999,-84.39408,N,0,7
United States,33.4703299999999,-84.39408,N,0,1
United States,33.4703599999999,-84.39408,N,0,5
United States,33.4708299999999,-84.38317,N,0,9
United States,33.632195,-84.174416,D,,
United States,33.670065,-84.128295,N,,
United States,33.7325599999999,-84.371296,D,1,1
United States,33.776981,-84.320676,D,,
United States,33.797377,-84.152102,D,,
United States,33.797607,-84.316261,D,,
United States,33.9532999999999,-84.5921019999999,D,1,12
United States,34.25471,-84.68898,D,1,1
United States,34.25626,-84.68904,D,1,1
United States,34.3251899999999,-85.2498599999999,N,0,5
United States,34.40281,-83.58802,D,1,1
United States,34.55133,-85.0806099999999,N,0,4
United States,34.57708,-85.2025799999999,N,0,4
United States,34.5792799999999,-85.0982499999999,N,0,5
United States,34.68478,-85.45667,N,0,4
United States,34.70197,-85.3538599999999,N,0,2
United States,34.70395,-85.34389,D,1,1
United States,34.71059,-85.3784,D,1,1
United States,34.71264,-85.37994,D,3,11
United States,34.751284,-84.018197,D,,
United States,34.7525499999999,-84.0142199999999,N,0,2
United States,34.755324,-84.003423,D,,
United States,34.75878,-84.82399,D,2,2
United States,34.75883,-84.066558,D,,
United States,34.761235,-84.088873,D,,
United States,34.764253,-84.068908,D,,
United States,34.8451799999999,-83.5917699999999,N,0,4
United States,34.97134,-83.43677,D,1,1
United States,34.98272,-83.55553,N,0,2
United States,34.98333,-83.44092,N,0,1
United States,34.99058,-83.43456,N,0,5
United States,42.97139,-111.21362,D,1,1
United States,43.22466,-111.45636,N,0,1
United States,43.2281199999999,-111.452749999999,D,1,1
United States,43.23058,-111.450959999999,N,0,1
United States,45.0984899999999,-114.607789999999,D,1,1
United States,45.1079799999999,-114.59938,N,0,1
United States,45.1114999999999,-114.59961,D,1,1
United States,45.1121199999999,-114.59891,D,1,1
United States,37.7241,-89.4634,D,1,1
United States,37.7241,-89.4634,D,1,1
United States,37.7269999999999,-89.209,N,0,1
United States,38.9949999999999,-88.6209999999999,D,1,1
United States,41.57,-88.072,D,1,1
United States,38.590024,-85.224101,N,0,1
United States,39.328,-86.423,D,1,1
United States,40.3446029999999,-85.440928,N,0,1
United States,40.741,-94.241,N,0,1
United States,41.0159999999999,-93.1149999999999,N,0,1
United States,41.2999999999999,-93.744,D,1,1
United States,41.686,-94.3589999999999,N,0,1
United States,43.0769999999999,-93.7339999999999,N,0,1
United States,43.078,-93.265,D,1,1
United States,43.372,-93.257,D,1,1
United States,43.375,-93.7369999999999,D,1,1
United States,39.082,-95.546,N,0,1
United States,36.7280299999999,-84.4039499999999,N,0,1
United States,36.7449299999999,-84.37144,D,1,1
United States,30.108,-90.435,D,1,1
United States,30.364,-91.121,D,1,1
United States,30.397,-90.429,N,0,1
United States,30.4025,-91.67444,D,1,1
United States,30.40472,-91.69028,N,0,2
United States,30.4080599999999,-91.67333,N,0,1
United States,30.4349999999999,-91.6913899999999,N,0,1
United States,30.4349999999999,-91.6913899999999,N,0,1
United States,30.4552799999999,-91.66194,D,1,1
United States,30.539,-89.875,D,1,1
United States,30.66917,-92.0161099999999,N,0,2
United States,31.36389,-91.71389,N,0,1
United States,31.5225,-92.36694,N,0,1
United States,38.98183,-77.2286699999999,D,4,4
United States,38.9829999999999,-77.24383,N,0,2
United States,38.98333,-77.2369999999999,N,0,1
United States,38.98483,-77.23717,D,2,5
United States,38.99033,-77.24383,D,1,3
United States,38.9979999999999,-77.2453299999999,D,1,2
United States,42.09219,-83.15783,D,1,1
United States,42.149,-85.68,N,0,1
United States,42.18,-84.156,D,1,1
United States,42.207,-83.578,D,1,1
United States,42.613,-85.2279999999999,D,1,1
United States,42.941,-85.8199999999999,D,1,1
United States,42.9699999999999,-82.4249999999999,D,1,1
United States,42.9889999999999,-85.509,D,1,1
United States,44.7295,-93.314,D,2,2
United States,48.49776,-92.97037,D,1,1
United States,30.55472,-89.0772199999999,D,1,1
United States,31.113,-89.142,D,1,2
United States,31.154,-89.245,D,2,2
United States,33.2661099999999,-88.79778,N,0,1
United States,37.363132,-91.495678,D,1,1
United States,37.461688,-91.987852,D,1,1
United States,37.961716,-91.534352,D,1,1
United States,45.69037,-113.95142,D,3,3
United States,45.6962899999999,-114.3167,D,3,3
United States,46.0702399999999,-114.24531,D,1,1
United States,46.4285399999999,-114.14054,D,1,1
United States,46.4349899999999,-112.194999999999,D,1,2
United States,46.4388,-112.19539,D,1,1
United States,46.4446999999999,-112.95505,D,1,2
United States,46.4476299999999,-112.17381,D,1,1
United States,46.50052,-111.20972,D,2,2
United States,46.88434,-113.45003,N,0,1
United States,46.8892379999999,-113.44888,N,0,1
United States,46.88944,-113.448049999999,D,1,1
United States,46.88951,-113.451359999999,N,0,1
United States,46.8904799999999,-113.44989,N,0,1
United States,46.89144,-113.44067,D,1,1
United States,46.89204,-113.43964,N,0,1
United States,46.8947,-113.43483,N,0,1
United States,46.89484,-113.44333,N,0,1
United States,46.89484,-113.4423,D,1,1
United States,46.8948499999999,-113.44234,D,1,1
United States,46.89491,-113.44244,N,0,1
United States,46.8949399999999,-113.442939999999,N,0,1
United States,46.8951599999999,-113.441689999999,D,1,1
United States,46.89546,-113.44352,N,0,1
United States,46.89573,-113.44334,N,0,1
United States,46.89576,-113.44407,D,1,1
United States,46.89591,-113.44134,N,0,1
United States,46.89627,-113.44219,D,1,1
United States,46.8965099999999,-113.44528,D,1,1
United States,46.8988599999999,-113.442539999999,N,0,1
United States,46.91635,-112.86402,D,1,1
United States,48.1638299999999,-114.16383,D,1,1
United States,48.1915279999999,-114.91452,D,2,2
United States,48.4222899999999,-113.49088,N,0,1
United States,48.4779899999999,-113.36904,D,1,1
United States,48.5028,-114.0283,D,1,1
United States,48.5029899999999,-114.02907,N,0,1
United States,48.50379,-114.02819,N,0,1
United States,48.50433,-114.02836,N,0,1
United States,48.55501,-113.97346,D,1,1
United States,48.5552199999999,-113.97523,N,0,1
United States,48.55592,-113.972449999999,D,1,1
United States,48.55829,-112.72384,D,1,1
United States,48.55939,-114.01022,N,0,1
United States,48.5623599999999,-113.96856,D,1,1
United States,48.56333,-114.00379,N,0,1
United States,48.56423,-114.00226,D,1,1
United States,48.56551,-114.00551,N,0,1
United States,48.56654,-114.00592,N,0,1
United States,48.5666799999999,-114.0138,N,0,1
United States,48.5679,-113.96387,D,1,1
United States,48.57923,-113.94743,D,1,1
United States,48.58057,-114.01572,N,0,1
United States,48.5863999999999,-113.9756,D,1,1
United States,48.59006,-113.99578,D,1,1
United States,48.5993799999999,-114.010859999999,N,0,1
United States,48.60051,-114.00817,N,0,1
United States,48.60217,-114.02773,D,1,1
United States,48.60224,-114.0124,N,0,1
United States,48.60228,-114.01248,N,0,1
United States,48.60237,-114.02771,D,1,1
United States,48.60316,-114.0216,D,1,1
United States,48.61735,-114.03363,N,0,1
United States,48.61885,-114.05871,D,1,1
United States,48.61957,-113.93454,N,0,1
United States,48.63964,-114.05145,N,0,1
United States,48.6427699999999,-114.04734,D,1,1
United States,48.6445399999999,-113.9718,N,0,1
United States,48.6590599999999,-114.07279,D,1,1
United States,48.66407,-114.06688,N,0,1
United States,48.679,-114.02726,N,0,1
United States,48.6794799999999,-114.02822,N,0,1
United States,48.6948099999999,-113.96511,N,0,1
United States,48.6966699999999,-113.71722,D,1,1
United States,48.7124499999999,-113.950059999999,N,0,1
United States,48.7207399999999,-113.92758,N,0,1
United States,48.72626,-113.94373,D,1,1
United States,48.7351499999999,-114.21601,D,1,1
United States,48.78627,-113.86824,D,1,1
United States,48.8156,-113.96784,N,0,1
United States,48.81604,-113.96532,N,0,1
United States,48.81758,-113.96887,N,0,1
United States,48.8196599999999,-113.96758,N,0,1
United States,48.8200799999999,-113.97007,N,0,1
United States,48.8207799999999,-113.93347,N,0,1
United States,48.8222499999999,-113.979029999999,N,0,1
United States,48.8228599999999,-113.98062,N,0,1
United States,48.82388,-113.98005,N,0,1
United States,48.82567,-113.97911,N,0,1
United States,48.82905,-113.84472,D,1,1
United States,48.8298399999999,-113.55368,D,1,1
United States,48.83068,-113.84551,N,0,1
United States,48.83599,-113.5746,N,0,1
United States,48.83812,-113.85812,N,0,1
United States,48.8390399999999,-113.55047,D,1,1
United States,48.84317,-113.8606,N,0,1
United States,48.84872,-113.857119999999,N,0,1
United States,48.85878,-113.87218,N,0,1
United States,48.8714099999999,-113.84414,N,0,1
United States,48.8760499999999,-113.87426,N,0,1
United States,48.8785099999999,-113.87152,N,0,1
United States,48.87856,-113.87181,N,0,1
United States,48.89538,-113.85824,N,0,1
United States,48.93352,-113.89678,N,0,1
United States,48.95664,-113.89199,D,1,1
United States,48.9763,-113.67838,D,1,1
United States,48.9767,-113.67849,D,1,1
United States,48.9804099999999,-113.67994,D,1,1
United States,40.6836,-99.3758,N,0,1
United States,40.6868,-99.4784,D,2,3
United States,40.6901,-99.5956,D,3,3
United States,40.7036,-98.795,D,2,2
United States,40.792,-98.462,D,2,2
United States,41.0103799999999,-96.2593499999999,D,2,3
United States,42.1323999999999,-97.4214999999999,D,1,1
United States,35.605756,-114.731781,N,0,1
United States,36.99336,-116.71013,D,3,3
United States,39.31322,-119.89726,D,1,1
United States,41.79773,-115.95734,D,1,1
United States,39.689456,-74.729622,N,0,1
United States,39.697308,-74.828744,N,0,1
United States,39.7441809999999,-74.5805419999999,N,0,2
United States,39.770994,-74.529869,N,0,3
United States,39.7955669999999,-74.740081,N,0,2
United States,39.881106,-74.532453,N,0,2
United States,41.2269,-74.74975,D,1,5
United States,33.5185,-108.7,D,1,1
United States,34.998564,-106.471658,D,1,4
United States,44.073,-73.735,D,1,1
United States,44.139,-73.747,N,0,1
United States,35.0389,-83.5431,D,2,2
United States,35.1803,-83.5606,D,1,2
United States,39.667,-83.9639999999999,D,1,1
United States,39.7479999999999,-83.816,N,0,1
United States,39.75,-84.6329999999999,D,1,1
United States,39.856,-83.9429999999999,D,1,1
United States,40.525843,-84.4161179999999,D,1,1
United States,40.526,-84.418,D,1,1
United States,34.647331,-98.420072,N,0,1
United States,34.712219,-98.568764,N,0,3
United States,35.719642,-95.142161,N,0,5
United States,35.736731,-95.146739,D,1,1
United States,35.753458,-95.149089,N,0,1
United States,35.754839,-95.149367,D,3,3
United States,35.8459999999999,-99.616,D,1,1
United States,42.0126709999999,-123.146052,N,0,2
United States,42.0576879999999,-123.158241,D,1,1
United States,42.1104929999999,-122.444727,D,1,1
United States,42.2000299999999,-123.655218,D,1,3
United States,42.208235,-120.021137,N,0,1
United States,42.271082,-122.188668,D,1,1
United States,42.445062,-122.964654999999,D,1,1
United States,42.46383,-124.375597,N,0,1
United States,42.577426,-122.209079,N,0,1
United States,42.593271,-121.940731,N,0,1
United States,42.6206159999999,-121.976849,D,1,1
United States,42.625145,-117.147305,D,1,1
United States,42.676414,-120.816512,D,1,1
United States,42.7027199999999,-117.57023,N,0,1
United States,42.7901799999999,-117.60509,D,1,1
United States,42.8400889999999,-124.530756,N,0,1
United States,42.844256,-118.861099999999,D,1,1
United States,42.8977799999999,-119.43111,N,0,1
United States,42.9334279999999,-121.738834999999,D,1,1
United States,42.9400839999999,-123.258536,N,0,1
United States,42.954667,-120.769919,N,0,1
United States,42.96369,-122.67128,N,0,1
United States,42.97336,-122.85442,N,0,2
United States,42.99611,-119.56972,N,0,1
United States,43.0663539999999,-122.853762,N,0,1
United States,43.1861469999999,-124.207123,D,1,1
United States,43.1861469999999,-124.207123,N,0,1
United States,43.2290899999999,-121.609612,D,1,1
United States,43.238241,-121.62172,D,1,1
United States,43.375486,-121.816118,D,1,1
United States,43.407511,-122.494776,N,0,1
United States,43.421826,-121.951103,D,1,1
United States,43.4221599999999,-121.66355,D,1,1
United States,43.464581,-121.727846,D,1,1
United States,43.484499,-121.912921,D,1,1
United States,43.505316,-117.743213999999,D,1,1
United States,43.50574,-117.71404,N,0,1
United States,43.52689,-121.664663,D,1,1
United States,43.606231,-121.526608,D,1,1
United States,43.638762,-122.046519,N,0,2
United States,43.647765,-122.046377,D,1,1
United States,43.67166,-121.53239,N,0,1
United States,43.68708,-121.512221999999,D,1,1
United States,43.69724,-121.6665,N,0,1
United States,43.6978799999999,-121.66215,D,1,1
United States,43.707068,-121.673081,D,1,1
United States,43.7702,-118.17068,D,1,2
United States,43.7767619999999,-121.485147,D,1,1
United States,43.816333,-121.782574,D,1,1
United States,43.8215399999999,-121.45222,D,1,1
United States,43.8304339999999,-121.458916,D,1,1
United States,43.83923,-117.4759,N,0,1
United States,43.8509999999999,-121.44584,D,1,1
United States,43.8510899999999,-121.45277,N,0,1
United States,43.8511,-121.45277,D,1,1
United States,43.857435,-121.45822,D,1,1
United States,43.871603,-121.905908999999,D,1,1
United States,43.875436,-121.457756,D,1,1
United States,43.88364,-121.4462,D,1,1
United States,43.8847999999999,-121.44568,D,1,1
United States,43.8870799999999,-121.44843,D,1,2
United States,43.888213,-121.768660999999,D,1,1
United States,43.8897249999999,-121.918027,D,1,1
United States,43.8934369999999,-121.457291,D,1,1
United States,43.900682,-119.628353,D,1,2
United States,43.915218,-121.768103999999,D,1,1
United States,43.9153519999999,-121.780556,D,1,1
United States,43.9438549999999,-121.929506,D,1,1
United States,43.952857,-121.929345,D,1,1
United States,43.9575979999999,-117.275197,N,0,1
United States,43.9694939999999,-121.791916,D,1,1
United States,44.031965,-121.740729,N,0,1
United States,44.040405,-121.690625,D,1,1
United States,44.04733,-123.18064,N,0,1
United States,44.05885,-123.34188,D,1,1
United States,44.05885,-123.34188,D,1,1
United States,44.0666889999999,-121.015764,D,1,1
United States,44.0718299999999,-123.34817,D,1,1
United States,44.0743799999999,-123.350843,D,1,1
United States,44.087383,-124.125373999999,N,0,1
United States,44.2954769999999,-124.016524,N,0,1
United States,44.297674,-120.845037,D,1,1
United States,44.30729,-120.86879,D,1,1
United States,44.3329099999999,-117.58674,D,1,1
United States,44.384453,-121.871291,D,1,1
United States,44.3859489999999,-122.034471,N,0,1
United States,44.3971099999999,-123.29597,N,0,1
United States,44.3988599999999,-117.72754,N,0,2
United States,44.401685,-121.795613,N,0,1
United States,44.4130699999999,-123.32705,D,1,1
United States,44.41335,-123.33821,D,1,2
United States,44.4161799999999,-119.2245,D,1,1
United States,44.4165309999999,-123.340321,D,1,2
United States,44.4221909999999,-119.237077,D,1,1
United States,44.42445,-123.2058,D,1,1
United States,44.42662,-123.31522,N,0,1
United States,44.4267699999999,-123.31932,N,0,1
United States,44.4273799999999,-123.22239,D,1,2
United States,44.434818,-123.227341999999,D,1,1
United States,44.548431,-117.920027,D,1,1
United States,44.6149169999999,-121.551742,D,1,1
United States,44.6498599999999,-118.67527,D,1,1
United States,44.66951,-118.37235,D,1,1
United States,44.6700329999999,-118.363498,D,1,1
United States,44.6861699999999,-118.09028,D,1,1
United States,44.6965739999999,-118.401985,D,1,1
United States,44.69924,-123.21417,N,0,1
United States,44.727659,-121.245855,D,1,1
United States,44.7714599999999,-123.05727,N,0,1
United States,44.7783099999999,-123.08481,N,0,1
United States,44.78247,-123.07078,N,0,2
United States,44.7854499999999,-118.59887,D,1,1
United States,44.786118,-123.077025,D,1,1
United States,44.78808,-123.06755,N,0,1
United States,44.79281,-123.07711,D,1,1
United States,44.8041139999999,-123.089693999999,N,0,1
United States,44.80776,-118.42856,D,1,1
United States,44.825,-118.08333,D,1,1
United States,44.82542,-118.29257,D,1,1
United States,44.8655419999999,-123.608782,N,0,1
United States,44.89363,-118.212149999999,D,1,1
United States,44.9203669999999,-120.479778,D,1,1
United States,44.93413,-118.26697,D,2,2
United States,44.9359699999999,-118.26467,D,3,3
United States,44.941195,-118.268502,D,1,1
United States,44.95566,-118.22587,D,1,1
United States,44.9556699999999,-118.22587,N,0,1
United States,44.956619,-120.490869,D,1,1
United States,44.9566299999999,-118.22705,D,1,1
United States,44.959611,-118.230870999999,N,0,1
United States,44.96857,-117.49092,D,1,1
United States,44.9728599999999,-123.2495,N,0,1
United States,44.974905,-123.254831,D,1,1
United States,44.9758799999999,-117.49553,D,1,1
United States,44.97748,-123.25636,N,0,1
United States,44.98472,-123.260409999999,N,0,1
United States,45.0455299999999,-117.08722,D,1,1
United States,45.04663,-117.09002,D,1,1
United States,45.0486,-117.0902,D,1,1
United States,45.0516069999999,-118.766216,N,0,1
United States,45.05292,-117.10201,D,1,1
United States,45.05472,-118.294839999999,D,1,1
United States,45.057906,-118.296482,D,1,1
United States,45.0591799999999,-118.29943,D,1,1
United States,45.07332,-118.25228,D,1,1
United States,45.0735999999999,-118.25243,D,1,1
United States,45.07728,-117.05477,D,1,1
United States,45.0832509999999,-117.064539,D,1,1
United States,45.1135349999999,-118.145184,N,0,1
United States,45.1225519999999,-119.327868,D,1,1
United States,45.124014,-123.980271,N,0,1
United States,45.1461949999999,-121.56379,D,1,1
United States,45.1499999999999,-118.83333,D,1,1
United States,45.163781,-123.319292,N,0,1
United States,45.17448,-119.094269999999,N,0,1
United States,45.180961,-119.101142,N,0,1
United States,45.1939769999999,-121.804477,N,0,1
United States,45.210424,-121.664051,N,0,1
United States,45.2198629999999,-121.702040999999,N,0,1
United States,45.2256399999999,-118.39366,D,1,1
United States,45.24018,-118.39308,D,1,1
United States,45.24038,-118.39299,D,1,1
United States,45.2452359999999,-123.039416,D,1,1
United States,45.268295,-117.957078999999,D,1,1
United States,45.3014259999999,-121.751200999999,N,0,1
United States,45.3345309999999,-122.592793,N,0,1
United States,45.378824,-122.426434,N,0,1
United States,45.415829,-121.531408,N,0,1
United States,45.4611909999999,-122.860491999999,N,0,1
United States,45.4694969999999,-120.480993,D,1,1
United States,45.493149,-122.028531,N,0,1
United States,45.515123,-122.809147,D,1,1
United States,45.5325089999999,-117.436458,D,1,1
United States,45.53907,-117.46453,D,1,1
United States,45.592343,-123.949929,D,1,1
United States,45.641195,-122.847215,N,0,1
United States,45.6645839999999,-118.708372,N,0,1
United States,45.66948,-118.70189,N,0,1
United States,45.6862309999999,-122.872776,N,0,1
United States,45.687539,-120.57396,N,0,1
United States,45.722203,-122.846994,N,0,1
United States,45.8121519999999,-122.808134999999,N,0,1
United States,45.87812,-118.20483,D,1,1
United States,45.8909769999999,-119.59179,N,0,1
United States,45.9010269999999,-117.555361,D,1,1
United States,45.9047899999999,-117.54857,D,2,2
United States,46.168298,-123.959796,D,1,2
United States,47.6105799999999,-123.721419999999,N,0,1
United States,47.9449299999999,-123.834149999999,N,0,2
United States,41.3160999999999,-80.3208999999999,D,2,2
United States,41.3213999999999,-80.3228,N,0,2
United States,41.4607,-80.3058999999999,D,2,2
United States,41.4759999999999,-80.3192999999999,D,1,2
United States,41.5593999999999,-80.3687999999999,N,0,1
